,comentario,liguagem
424,I'll admit I thought it was gonna be a 1 hit wonder and everyone started calling me Post Malone cause my last name is Post I went with it like I had a choice been called worse,en
425,This song gives you a vibe,en
426,"Music industry’s top talents. Post Malone , being  the teacherly force of one of a kind albums, is the indispensable member.  Post Malone  going big or go home , in it to win it mentally. Keep going , keep growing 

️‍Austin , Post Malone , is a story teller, let me cheer it’s  pristine and stellar it gives me happiness right now,and it gives a memory later . Y’all",en
427,"Man essa música é boa de mais, quem está escutando em 2023 ",pt
428,Here after his UK tour is announced  bring on may,en
429,A billion views at last ️ °congratulations°,en
430,This shit fire af!!! I never really herd of him tbh but now imma start bumpin this song along with the rest good work bruh!,en
431,"Music himself, post melon!!! The man dat speaks the language ""music"" can't stop loving u...dnt stop blessing us with ur magic...music called u, dat I know.... keep doing it....",en
432,Still the hardest dab of all time,en
433,When this song came out times were so simple,en
434,This tune at night when lean ,en
435,"Its so weird seeing him with hardly any tattoos 
Edit: over 1k likes  thanks i guess ️",en
436,March 2023 and its still a great song,en
437,We started with this earlier and 2023 am listening to this ,en
438,TO THIS DAY ,en
439,"Jah bless  to bruddah post Malone, keep up the blessed vibez one love Brenden ️",en
440,This song just brings back those good ole summer days with the AC on,en
441,@ 1:49 I absolutely love that adorable Smile,en
442,Little did we know back when this video first came out the future career of this badass,en
443,Poor guy...wish him well.,en
444,Got through a lot listening to this song every night in prison thank goodness for post,en
445,COME BACK OLD POSTY,en
446,in 7 years I hear this song a lot of times ️,en
447,Essa é igual vinho,pt
448,Coolest song of all time,en
449,When this came out we had no idea what kind of post malone was coming next,en
450,came back here cuz i still know his songs still bangers those days were golden posti one of my top 10 fs ,en
451,Gold is Gold Forever!! ️️️,en
452,Congratulations 1B,en
453,The most catchy tune I think he sang.,en
454,"I'm an 80 year old great grandfather, I've never heard this song but found it to be quiet interesting.",en
455,"Rocky rio 2022 muito bom!
Poste Malone nunca tiva ouvindo, top!",pt
456,that’s vibe,en
457,This is 2023 and I just thought of this amazing track and am here again…love from Zimbabwe 🇿🇼,en
458,"2015: One hit wonder soundin ahh
2018: Can’t wait for next album",en
459,I can’t believe this song has over a billion views,en
460,Hey Posty.. I'm back again.  Love this song so much.  Miss my Lily still. Happy 23 bro.,en
461,Broooo I would love this song for ever,en
