,comentario,liguagem
231,"This music video is beautiful. The setting, the costumes, the representation and the vocals. Post and Doja ate this song up.",en
232,this song deserved the grammy,en
233,This song is just a vibe,en
234,I love your voice and you  are a strong men ,en
235,"It's a happy song,i looooooove it.",en
236,"I am on a healing journey, and listen and move to this every morning!!!",en
237,Two of some of the coolest artists out there… and they’re both together making a great song together… what more could we ask for.,en
238,I literally love this song,en
239,I'm loving this song ️️️️️️️️️️️️️ it is my favorite song,en
240,This song makes me want to put my  sunglasses on and drive down a country road with my puppy in the convertible car,en
241,The should win Grammys for POP DUO category!!,en
242,masterpiece and you want to hear me sing it ,en
243,"I like how their vocals are sweet and soft, like they're singing to a child. Its so soothing.",en
244,"one of my fav doja verses 
love them both ofc ",en
245,shit makes me dance like  i am  alone in the shower like i dont care who sees me im jammin,en
246,His songs makes me remember my best days spending time chilling vibing laughing out with loves one...lol there' ain't no turn back!  ️ But miss it......,en
247,Timeless A Classics ,en
248,THANK YOU POSTY AND DOJA THIS PUT A SMILE ON MY FACE,en
249,"Boa noite sou eu Rafael Felix e estou agradecendo a força que os Estados Unidos dão a minha imagem e também pela forma de retribuição gostaria de ir em um show seu e gostaria de participar deste show aí no seu país espero que em breve realizarei esse objetivo  
Estou me esforçando bastante aqui no Brasil  🫶 ",pt
250,Post is awesome...so freaking talented ️️️,en
251,One of my favorite post songs,en
252,Two of some of the coolest artists out there… and they’re both together making a great song together. Thank you for sharing with us. Keep sharing.,en
253,This gave me Happy Feelings inside️,en
254,In love with this song so beautiful this pair,en
255,This is my all time favorite artist all his songs are so dope,en
256,How did this song only get 1.2m? I don’t get it deserved more!,en
257,This guy never disappoints. He’s so likable along with being so talented.,en
258,"It’s like making love when it’s good it’s great and when it’s great, it’s excellent. My husband was a Latin jazz musician and he would always say I’m gonna make love to my instrument and he did his body language the movement of his hands with a mallet, it was like watching a ballet, with such grace and tenderness for the love of music. He would always say music matters.",en
259,I love the representation of the lgbt couples as well. Glad one of my favorite artists is an ally,en
