,comentario,liguagem
244,I believe that the closer we will get to 1B the more people will be here because everyone is going to want to claim to be here before 1B so don’t lose hope it’ll go faster soon !!,en
245,"My first blackpink song, I know that it is a song with only one artist but I still like it",en
246,Solo is a revolution,en
247,Jennie's 90° shoulder line is literally the sexiest,en
248,#4 trending in the US!!!!,en
249,I hope Jennie will have a rap part on the colab,en
250,Damn! One day 15 million views,en
251,Let's move faster c'mon jensetters we make it to 1 billion first(⁠•⁠‿⁠•⁠),en
252,You got your jensetters with you who will never give up on you:),en
253,"#5 Trending in Turkey🇹🇷
Jennie Fighthing",en
254,Ioved your Cannes look ,en
255,Vote for Jennie in shining awards guys,en
256,"200M before February? 
I know we can do it Blink!!
Fighting!!! ",en
257,Jennie is the most talented girl in bp,en
258,Anyone here to support her and make this solo 1b.,en
259,Vote for Jennie in shining awards guys,en
260,who else stans blackpink so much? ,en
261,I think we can make 20M views lets do it Blinkss,en
262,"Happy New Year!  International fans are in your area
BlackPink is the Revolution~~150Mviews go! go",en
263,Haters hating on Jen and she keeps slapping them with her every talent and success,en
264,Did anyone realise it’s SOLO’s one year anniversary,en
265,Actually since all the members have a solo with the release of the blackpink game they can like put all the songs together it would be a shock especially for blinks,en
266,Your smile is The Most Beautiful Sight For Our Eyes Is. Please keep it up. The world became brighter and better with your smile,en
267,Excited for our ninis cannes red carpet look :),en
268,Jensetters are the best solo fandom in bp,en
269,"I can't stop myself from listening to this masterpiece 
Love you so much blackpink
Jennie Kim 
Lalisa manoban",en
270,We love you as you do we don't distinguish between fake winks Blackpink just winks they always know you and they are happy they are happy that you are happy...,en
271,I listened to this song again in 2023,en
272,"20 milion before 24h.
FIGHT THING BLINK",en
273,"Jennie brand reputation still number 1, most female idol ranks 1",en
274,Korea will be proud of having a blackpink anywhere trending in the world .,en
275,"*Our current goal - 50 million in 4 days*
- Time left: 1 day 11 hours
- Views left: 14.4 million
Let’s do it, Blinks ",en
276,We should do atleast a 250k today,en
277,#2 in Germany:-) and yeah its perfect,en
278,Please try more guys ,en
279,my favorite comfort song,en
280,Vote for Jennie in shining awards guys,en
281,Don't give up we have to reach 1 billion before lilies please jensetters:(,en
282,Abel looks so kind with our Nini,en
