,comentario,liguagem
246,A SARA NAO MERCIA ISTO REZO TODOS OS DIAS POR TI E PELA SARA NUNCA ME VOU ESQUECER  TENHO ORGULLHO NO QUE TU ES COMO CANTOR COMO PESSOA  OS MEU SENTIMENTOS,pt
247,"Força baby, nós estamos aqui todos ctg e continuamos a te fazer crescer e te dar força nós e ela, amas mo te mais que tudo mesmo que não consigas mos mostrar o amor que temos por ti acredita que ele é real ️ nós estamos ctg",pt
248,Lamento pela perca de uma pessoa encrível . Terás sempre o nosso apoio.,pt
249,Força David vai viçar todo bem vais ficar bem,pt
250,Força David a música é Linda a mana está a olhar por vocês beijinhos,pt
251,Os meus pêsames a família toda,pt
252,"david esta é sem dúvida uma das tuas melhores músicas. feliz de te ver de volta às baladas. ️️Os meus pêsames David ela não merecia ter ido assim .
Rezo por ti David 
""Hoje menina amanhã uma mulher""",pt
253,"""Anda comigo amor "" linda música bjs ( _ )",pt
254,"Amoooo demais  ️

Os meus pêsames á família toda , lamento muito ",pt
255,Esta música de certeza que não vai faltar na minha passagem de ano nem a música festa é a minha favorita ,pt
256,"Adoro esta música,é tão linda 
Quem é que ouve esta música e pensa em alguém? ",pt
257,Nunca vi e não ouvi uma música tão linda,pt
258,"Davld como és Grande  A Sarinha lá no Céu, está sorrindo e está convosco, família. Obrigada David, obrigada por ser como É. Coragem família Carreira",pt
259,Os meus pesamos david a sara estará sempre com vocês ela será o vosso anjo da guarda eu ainda não acredito que ela já se foi ,pt
260,"As Imagens da ilha onde moro e o videoclipe em si está lindo! ️ Muitos parabéns.️
Só tenho pena de n te ter visto mas pronto.️",pt
261,"Forca Meu Amigo Davide Carreira Nossa Sara Vai Estar Sempre Nos Nossos Corasois Nunca Hiremos Esquecer ...E A Onde Quer Que Ela  Esteja,,, Estara Contente  Por.Todos Voces",pt
262,"Esta musica n me sai da cabeça

Ests musica n vai faltar na minha passagem  de ano",pt
263,Eu percebi que o que neste momento tu é a tua família estão a viver é díficil  aceitar que deus vos abençoe e saibam que a Sara estará  sempre viva nos nossos corações,pt
264,melhor cantor,pt
265,O David e o meu cantor favorito e ele tem um talento com ngm,pt
266,David esta é sem dúvida uma das tuas melhores músicas. Feliz de te ver de volta às baladas. ️️,pt
267,Este canta tão bem,pt
268,Parabéns meu Edlo princepe gosto muito de todas as tuas canções da tua fã Viseu Desejo-te as maiores felicidades para vocês Parabéns ️️,pt
269,Grande melodia amo i teu trabalho ,pt
270,Sim a Sara estará sempre nos nossos corações nos a amamos tal como tu ️,pt
271,Linda musica como sempre ️️,pt
272,Melhor cantor do mundo,pt
273,Está música é mesmo bonito ,pt
274,Já   não   consigo   ouvir   está   linda   música.   Força   família   CARREIRA.BEIJINHO ,pt
275,Linda musica adoro beijinhos,pt
276,"David os meus sentimentos pela perda da nossa Sara! Força, a vida é mesmo traiçoeira...e nunca se esqueçam andem com  cuidado( não digo que nao foi o caso) mais vale chegar atrasado do que. não chegar!",pt
277,És O melhor Cantor do mundo David ,pt
278,minha inspiracao,pt
279,"Muito legal o seu video, você é meu canal preferido",pt
280,Adore as tuas músicas mas está adorei muito ️️️🇵🇹🇨🇦,pt
281,"A minha música preferida eu não consigo parar de ouvir 
     ",pt
282,"Neste momento de muita tristeza, muita força David!!",pt
283,Todos adoravamos ela e a sua voz e ela ficará sempre nos nossos corações,pt
284,Sara careira vai estar sempre nos nosso corações ,pt
285,Amo todos vocês dr Portugal,pt
286,Adoro a tua música,pt
287,Força David carreira meus sentimentos pela tua irmã gosto muito da tua música teu anjinho protege te,pt
288,"Os meus sentimentos a toda a família, ela estará sempre com vocês e a olhar por vocês. ️
Mais uma música linda para a coleção.",pt
289,"Ia jurar que os primeiros compassos desta música tinham sido seriamente ""inspirados"" na música de Dermot Kennedy - ""Outnumbered"". Foi uma coincidência, certamente. :)",pt
290,Não te preocupes ela está lá em cima a olhar para ti e para a tua família,pt
291,A melhor música de sempre amei e a novela e um espetáculo a tua marca está a venda online no estrangeiro??,pt
292,Eu adoro cantar várias  músicas e está é prefeita para eu cantar,pt
293,Adoro-te,pt
294,"Olá David! Sou a Fabiana e tenho 11 anos,oisso as tuas músicas desde os 4 anos, esta música está lindissima, demonstra mesmo quem tu és, és incrivel! Adoro as tuas músicas, e sinto muita pena da Sara, mas quero que saibas que mesmo não estando a vê-la,  ela está a gravar músicas contigo no teu coração! E sempre vai se lembrar de ti! Beijinhos e muita força! Lembra-te que estamos sempre contigo",pt
295,adoro esta música és o melhor cantor do mundo,pt
296,Te adoro david careira es um otimo cantor,pt
297,É linda a tua nova música adoro ouvirte beijinhos ,pt
298,Os meus sentimentos a toda a família David,pt
299,Adorei a música. Não há melhor artista do que tu! Fazia de tudo para te conhecer. ️,pt
300,Adoro David,pt
301,A música tá incrível David um grande beijinho ,pt
302,Que tristeza um jovem que tinha a vida pela frente. Esta vida e mesmo curta. Força família carreira. ,pt
