,comentario,liguagem
267,Quando dois iberos se juntam...acontece esta beleza!,pt
268,"Linda, tão minha!",pt
269,"""Eu sinto-me livre por estar preso a ti"" quer dizer tanto e senti-lo ainda mais. Tão bom de ouvir, obrigado Nuno ",pt
270,"Esta musica...foi ""escrita"" para mim e o meu amor...tão TUDO",pt
271,"Espetacular Nuno, forte abraço ",pt
272,A musica é linda,pt
273,Parabéns miúdo! Isto é bom::.,pt
274,Tão bom .....,pt
275,Muito bem ️,pt
276,"Parabéns Nuno.
Meu ídolo .

Feliz Natal",pt
277,Adoro,pt
278,muito bom,pt
279,Amigo ta top maravilha  Nuno Ribeiro,pt
280,SALUDOS DESDE VIGO GALICIA ESPAÑA 🇪🇸 ÉXITOS AMIGO ,pt
281,Adorei a música e o vídeo ,pt
282,Adoro,pt
283,Tão bom,pt
284,Sósis uns queridos em fazer esta musica :),pt
285,Eu coro por ti,pt
286,"Mais uma Nuno sempre a dar nos boa música
Cada vez mais teu fã excelente trabalho que tens vindo a fazer..... a traçar um belo caminho. 
Parabens ",pt
287,Esta passa dos 1M! Certeza!!,pt
288,como é possivel isto só ter 2milhoes de views?,pt
289,Es o meu cantor preferido Nuno Ribeiro,pt
290,"Parabéns Nuno, mais um sucesso.",pt
291,AINOA TU TALENTO NO ES DE ESTE MUNDO,en
292,Bora a votar no top 25 da RFM.,pt
293,Por amor de Deus Nuno faz um ft com os #CNCO juntar de novo o português e o Español as vossas vozes combinam tanto,pt
294,da vontade de chorar,pt
295,Nuno  sou o Rui Costa do Cacém.  Adoro  a sua  música.  Trás-me paz de espírito.  Não  aderi às  redes socias só  tenho  email.  Tenho a grande  paixão  da música.  Gostaria de o conhecer  para fins profissionais.  Quero ainda realizar  alguns  sonhos. Ando para entrar no Voice à  3 anos. Para o ano k vem vai ter que ser Vamoa ver se nos encontramos. Rui  Costa  Cacém,pt
296,Top!,en
297,Top,en
298,Mano eu não acredito que um português e uma espanhola decidiram fazer uma música onde o português diz: “Eu só corro por ti”,pt
299,Todas as músicas  são  lindíssimas  gosto de todas não me canso de as ouvir.  Parabéns pelo trabalho e músicas lindíssimas elas fazem parte da minha história identifico com elas. Muito sucesso beijinhos,pt
300,Adoro  a música  e linda,pt
301,Que linda canção hoje dedico a minha estrela sarroute estejas onde estiveres eu só corro por ti bj meu amor até sempre uma semana sara,pt
302,Completamente rendida a esta música 🥹,pt
303,Melhor vídeo clipe do mundo Parabéns,pt
304,19 de janeiro de 2022 ,pt
305,"1º – DEUS criou o mundo e fez Adão e Eva, os primeiros seres humanos. (Gênesis 2) 
2º – Deus colocou Adão e Eva a prova. (Gênesis 2:17) 
3º – Disse para Adão que poderiam comer os frutos de todas as árvores do jardim do Éden, menos do fruto da árvore do conhecimento do bem e do mal, pois se comessem morreriam.(Gênesis 2:17) ",pt
306,Top!!!,en
307,Só acho estranho quando se canta em português não atinge 2 milhões de visualizações pk'?TOCA APERTAR OS LIKES PESSOAL!!!!! :-D,pt
308,Top 5,en
309,Dedico a mim kkkk que corro por mim .,pt
310,Mãe este música é para ti um beijo do filho Ricardo,pt
311,Eu gosto muito de vocês Nuno Ribeiro e de tu menina crescida,pt
312,Parabéns passaste a ser o meu cantor favorito gosto muito de ti !!!!! e podes me mandar um beijinho para a iara morgado no all together now por favor beijos iara .,pt
313,Quem tá aqui por 2021 manda o seu like ️,pt
314,Eu gosto desta  música  e é Brasileira  o é portuguesa,pt
315,Tenho 10 anos,pt
316,"por um mundo melhor , VIVA LULA LIVRE  ~~~~~~~~~~~~~~~   ~y~",pt
317,Whhsh,en
