,comentario,liguagem
147,"Uma das melhores que já ouvi em 27anos, muitos parabéns Fernando Daniel ",pt
148,Que música tão bonita Fernando ️,pt
149,"A lágrima correu , que canção ",pt
150,"Parte favorita da música
É esse teu sorriso, a minha nova morada
Esteja eu onde estiver",pt
151,"Vídeo mais lindo que vi até agora  amei amei amei,sem palavras muito sucesso meu querido ",pt
152,"Linda música, lindo vídeo.. até fiquei emocionada tenho um filho com 2 anos e meio e a letra da música diz tudo️ obrigada por partilhares conosco estes momentos e as ruas músicas, já tive a oportunidade e éter ver ao vivo e foi brutal.
Continua com esse teu talento, a rua humildade e essa dedicação a tua família, um beijinho para os 3",pt
153,Fantástico!! Parabéns pela excelente música.,pt
154,"Chorei litros aqui, lembrei logo dos meus filhos! Muita linda a sua canção, quanta sensibilidade ",pt
155,Fernando parabéns esta música está muito bonita. Que sentimento tão bonito este de pai e filha,pt
156,"O melhor dos melhores ️
Esta música e perfeita, és um cantor com um talento incrível e um coração gigante 
A dúvida que está música diz muito ️
Ansiosa por ouvir ao vivo ",pt
157,"""Prometo limpar cada lágrima que cai, sempre que choras o meu coração também dói""

#prometo",pt
158,Linda música!!!,pt
159,Já não sou a única pessoa a dizer que chora ao ouvir te cantar tu cantas com um sentimento tão verdadeiro e tens músicas que me faz lembrar tantas coisas lindas que já vivi posso recordar mas a alegria já não pode ser a mesma desejo-te a maior felicidade nas vossas vidas boa sorte ️,pt
160,"Prometo limpar cada lágrima que cai
Sempre que choras 
O meu coração também dói ️",pt
161,Amei essa canção e o vídeo clip está incrível ,pt
162,Mais um hit do rei ️,pt
163,Vir um vídeo seu com seu sobrinho cantando onde vc era jurado muito emocionante,pt
164,"“Prometo guardar cada abraço teu, prometo levar-te onde ninguém chegou, quando olho para ti vejo as minhas feições , eu vou lá estar nas tuas decepções”🥹",pt
165,"TÁ SIMPLESMENTE INCRÍVEL, JÁ CHOREI HORRORES
NANDO ÉS INCRÍVEL. PARABÉNS ️",en
166,"Rumo ao milhão!!! 
Uma música maravilhosa capaz de derreter qualquer coração...muitos parabéns!!!",pt
167,"A minha parte da letra preferida - É esse o teu sorriso
A minha nova morada
Esteja eu onde estiver ",pt
168,Que linda canção  🥹,pt
169,Linda canção!,pt
170,Lindaa canção ,pt
171,A música está linda quando a ouço penso no meu irmão que nasceu a uma semana e se pudesse dedicava a ele para sempre na minha vida,pt
172,Ao início chorei um bocadinho porque é uma linda música e já adoro ️,pt
173,coisa linda ️️️,pt
174,"Cara essa música acabou comigo a 9 meses atrás perdi minha filha de apenas 3 meses, ouvi essa música e vendo o clip com a BB, rasgou meu coração ",pt
175,"isto está tão amoroso, estou apaixonada pela música",pt
176,Linda música ,pt
177,Linda essa música é letra ,pt
178,"Que linda música , muitas felicidades para vocês ",pt
179,Eu amo essa música,pt
180,Top demais ,pt
181,"Amei a musica simplesmente incrivel 
Mais um sucesso ",pt
182,"Vim do tik tok, que música linda  saudação brasileira 🇧🇷",pt
183,"Eu ouço quando estou  com saudades do meu irmão mais novo  que tem apenas 1 ano mas a fofora dele  já me conquistou 
.Obrigada Fernando Daniel por publicar uma musica que me faz lembrar o meu irmão  ",pt
184,Que. Pedaço. de Arte. ,pt
185,Amo essa música,pt
186,Linda música ,pt
187,I don’t speak or understand this language but I know the meaning is very close to your heart. The first hearing this song was watching your nephew honored you by singing it on the voice kids. Congrats on this incredible song.,en
188,"Que música linda Fernando, és um pai incrível !! E sabemos que a Matilde sabe disso e sente isso! Obrigada por esta música  já chorei 🥹",pt
189,não paro de ouvir,pt
190,"A parte que mais me toca é mesmo o refrão! ""Então eu só quero que sejas feliz, que saibas o quanto eu gosto de ti!""️",pt
191,"Parte favorita! Então eu só quero que sejas feliz que saibas o quanto eu gosto de ti 
Então eu só peço, onde quer que vás guarda me sempre bem junto a ti",pt
192,"Recuei mais de uma vintena de anos quando o meu mundo enriqueceu com dois filhos lindos, estou agradecida porque eles são meu maior bem, e continuo só querendo que sejam felizes.",pt
193,"Só de pensar que a Matilde, daqui a uns aninhos, vai ter a possibilidade de ver tanto o ""Raro"" - quando ela ainda estava dentro da barriga da Sara - como o ""Prometo"" - com todos os registos ao longo do seu primeiro ano de vida. Mágico, único e especial! ",pt
194,Linda canção 🇧🇷️,pt
195,"Tanto amor, tanta doçura,  que Deus te abençoe, à tua mulher e bebé",pt
196,"A parte que mais me toca é mesmo o refrão! ""Então eu só quero que sejas feliz, que saibas o quanto eu gosto de ti!""",pt
