,comentario,liguagem
262,Vcs dois juntos são inesquecíveis é oq é kkk,pt
263,Eu amo muito os dois e essa music!!,pt
264,GIULIA BE vc é a melhor aprendi a gostar de graça viuu amoooo,pt
265,eu amo  essa musica,pt
266,Muito lindos ️,pt
267,Quando assistir Depois do universo só lembrei desse vídeo ,pt
268,"Mano, que poder, que voz, que perfeição... Desde que eu ouvi ""Menina solta"" em espanhol me apaixonei na hora, quando descubrí que na vdd era una música brasileira foi um tiro, e me apaixono cada vez mais a cada música. É de longe minha cantora brasileira favorita",pt
269,Estou viciado nessa música,pt
270,A química bateu e o casal combina casal perfeito,pt
271,"Giulia linda, Luan lindo, clipe lindo, música gostosa de ouvir = PERFEITO !",pt
272,Essa musica faz a gente senti uma paz na alma,pt
273,"AMO LINDOS,CLIPE PREFEITO,AMEI, PARABÉNS,MARAVILHOSO ESSA ROUPA ENTÃO NEM SE FALA.",pt
274,Luan quero houvir mais musicas nas rádios aqui em Portugal tuas <3 Luan <3,pt
275,44 milhões de visualizações ️,pt
276,"Letra

Vou começar dizendo
Cê nunca me deu um final",pt
277,Nossa se eles tivece um relacionamento seriam perfeitos o coisa linda esses dois deviam fazer mais clipes juntos lindo!,pt
278,Muito bom ,pt
279,Tive varios namorados que me completaram !!!! Igual essa musica!!!!️️️️️,pt
280,A melhorrrrrrrrrrrr ,pt
281,"É disso que o pop brasileiro precisa: artistas que fazem letras, melodias e clipes nesse nível! Não fica devendo absolutamente NADA pros artistas gringos. E apesar de curtir quando fazem a música ter ""a cara do Brasil"", com ritmos locais, como Anitta e Pabllo costumam fazer, eu também quero ver uma música pop com pegada internacional feita por artistas brasileiros. E isso a Giulia faz muito bem. Uma pena que o Luan seja sertanejo, porque se ele fizesse mais músicas pop como essa, seria perfeito. Combina demais com a voz dele.",pt
282,Luan nunca foi só um surto ️,pt
283,Es um tesouro  essa voz d esse sentimento  bem profundo abraço  família,pt
284,E a voz mas linda que todos no mundo virão,pt
285,Meu sonho é conhecer a a Giulia gente,pt
286,"Guila como você conseguiu ficar tão perto da boca do Luan e não beijar ele muié? Guerreira eu não conseguiria ser tão forte assim  
Clipe maravilhoso Hit com Certeza",pt
287,Fala mal nao mais esse clip muito massa fiicou showwww!!,pt
288,Minha musica favorita amo,pt
289,o clipe ficou lindo!!,pt
290,"A gente pelo amor de Deus lança na versão piano também pra gente , igual na live ! Peloooo amor de Deus eu necessito kkkk",pt
291,Adorei,pt
292,canta muito bem Parabéns era o show maravilhosa bjs,pt
293,"Um clipe ""inesquecível"" pra mostrar que o importante é a química, não a bunda! AMEII",pt
294,N sei qual dos dois zerarao a vida....pqqq meu deusssss,pt
295,Linda música,pt
296,Essa parceria!,pt
297,que voz mais linda que tem esta Garota,pt
298,Gostei de cara !foi amor primeira vista ,pt
299,"Não sei qual é a melhor, Inesquecível ou inolvidable, pq em todos os estilos e idiomas Giulia Be sempre vai ser Giulia Be ️",pt
300,Ouvindo essa nostalgia em 2022 graça a Deus,pt
301,Acho que tô apaixonada nessa mulher ️,pt
302,Maravilhoso os dois,pt
303,MUSICA VICIANTE! TOP DEMAIS ! FICOU TOP DEMAIS A JUNÇAO DO ARTISTA MAIS TOCADO DA DÉCADA NAS RÁDIOS DO BRASIL ;; COM A MELHOR REVELAÇÃO FEMININA DA MUSICA ATUAL!,en
304,musica INESQUECIVEL top demais,pt
305,Diva maravilhosa,pt
306,É a minha cantora preferida eu amo ela bonita ir cantar muito ,pt
307,Vou começar dizendo você nunca me deu um final e nem sei se eu quero.giulia nós te amamos.coração de fã nunca esquece.inesquecivel vc é simplesmente uma  do nosso coração ️️️️️️️.,pt
308,"Letra 

Vou começar dizendo
'Cê nunca me deu um final",pt
309,Queriaaa tanto esse casal que fosse real aii meu coração,pt
310,Eu amo esses dois. ,pt
311,Gostei eu amo a musica inesqucivel cancao muito bonita luan santana e guilia be sao exelente cantores no meu ponto de vista beijos ,pt
312,"""Vou começar dizendo cê nunca mim deu um final""",pt
313,"Não conhecia essa moça. Que voz mais linnnnnda . A voz parece ser meio robótica, rouca....não consigo distinguir. Só sei que amei... Os dois cantando juntos então, ficou perfeito. E a música é inexxxxquicivel ",pt
314,Lindos de mais,pt
315,Escuto toda hora.kk,pt
316,Nossa!!! Que química é essa caraa!!,pt
317,amo essa música️️️️️️,pt
318,Linda minha música,pt
319,Que química é essa gente? Se completaram. Gigantes!,pt
320,Q Deus abençoe cada um de vocês.. ️,pt
321,Ela dança com tanta vontade que lindo,pt
