,comentario,liguagem
182,Parabéns mereces tens uma voz maravilhosa e és meu ídolo,pt
183,"Adoro o sentimento que passas ao cantar engraçado identifico-me com todas, e a melodia da saudade então, dizes tudo o que eu queria dizer ao meu avô. Continua a cantar e encantar ",pt
184,"Continua assim. ️
Tenho orgulho em ti 
Continua a brilhar ️",pt
185,A musica ficou incrível,pt
186,"#recomecar  contamos os dias para este momento,  que jamais esqueceremos . 

#fernandodaniel  és uma força da natureza inigualável.
Quando te ouvi pela primeira vês senti algo diferente em mim, sei lá algo inesplicável
Gosto muito de ti e quero que saibas que podes contar com os teus fãs para o que der e vier, e que quando tudo parece esta
r contra ti há sempre uma luz que te ilumina!",pt
187,"#AskFernandoDaniel #Recomeçar Onde gostavas de recomeçar os teus concertos? 
Adoro o teu trabalho , beijinhos ",pt
188,Nunca vi coisa tão bonita! Fernando tornas a vida das pessoas melhor obrigada por seres quem tu és escrito de Marisa lis e Carolina de ezlandes,pt
189,"meu deus tanto orgulho em tii, está lindoo",pt
190,"Olá Fernando Daniel!!! Muito linda a musica, cada dia melhor!! Estou a adorar ver te crescer para melhor! Beijinhos...",pt
191,Adoro ,pt
192,Este rapaz é mesmo um caso sério de talento...adoro TUDO em ti Fernando ÉS um ORGULHO🇵🇹 obrigado por mais esta linda canção...a letra tocou- me muito...mais uma vez obrigado,pt
193,LINDOO!,pt
194,Gosto muito das músicas do Fernando,pt
195,Melhor cantor com as melhores músicas obrigado por me alegrares todos os dias com as tuas músicas és um cantor especial! Obrigado️,pt
196,All your songs are amazing. Never stop,en
197,"Muito linda, esta nova música. Também de ti, Fernando, não se esperava outra coisa!!!! És grande!!!",pt
198, Adoro as tuas músicas ,pt
199,"Parabéns, você é realmente um fenômeno! Desde a primeira vez que vi seu vídeo na voz, eu me apaixonei! Por favor, também faça uma música em inglês. Espero que meu português não seja ruim ... o google tradutor ajuda! hahaha",pt
200,Lindo demais .boa sorte Fernando Daniel vais num bom caminho e segue os teus sonhos,pt
201,"Muitos parabéns!
Uma voz que nunca mais acaba.
Tens um timbre muito bonito.
Fui no dia 24 de Junho às Festas da Cidade do Entroncamento, só para te ver.",pt
202,"que voz que letra que cantor mais fiche do mundo
que linda canção",pt
203,"Quando será a próxima ""reunião"" no Zoom??? Adoro te muito️️ és o meu ídolo já à muito tempo️o teu talento é de outro mundo️",pt
204,Sempre a surpreender...,en
205,"é simplesmente um orgulho ver a tua evolução,lembro-me de ti desde das provas cegas do the voice e hoje estas este homem. 
Amo demais as tuas musicas fazem um sentido enorme pra mim
#começaroutravesz",pt
206,"#AskFernandoDaniel Qual foi a história, a situação ou a pessoa que serviu de inspiração para esta música? Qual é a história, a lição ou o sentimento que pretendes passar para quem a ouve?
Beijinhos e muito sucesso!! Estou ansiosa pelo novo albúm!",pt
207,Força meu menino lindo desejo tudo de bom nunca deixe de acreditar em ti tens muito talento m vitórias,pt
208,"sempre com a melhor voz do mundo!! Adoro-te acompanho-te desde do ""The Voice"" e desde aí que te adoro és o meu idolo e por mais polemicas que tenhas ou qualquer coisa eu vou estar sempre do teu lado!! ADORO-TE. E adorei a bova música!!! ",pt
209,Linda como todas as músicas dele muitos parabens.,pt
210,#começaroutravez INCRÍVEL!!!,pt
211,"LINDAAAAA ️ obrigadaa!!
#começaroutravez",pt
212,Mais um HIT  És grande amigo!,pt
213,Não há palavras és fantástico ️️️️️️,pt
214,"Gente eu me apaixonei, mds isso ta dms, vehhhhhhhh OHHHH MDSSS KKKK EU TO COMPLETAMENTE VICIADA NA MUSICA ACHO QUE PRECISO DE AJUDA PRA SAIR DESSE VÍCIO, beijos do brasillll , amoooo portugal mds",pt
215,Adorei.  Temos  que recomeçar  outra vez.  Depois  dessa  pandemia temos que  reajustar tudo. Temos  que recomeçar outra vez. É só feeling. Muito obrigado por tudo  Fernando Daniel.,pt
216,"Cantor perfeito, adoro a letra e o Fernando Daniel",pt
217,És o melhor do mundo! Incrível ,pt
218,"Adoro te Fernando Daniel , o meu sonho era poder te conhecer no the voice kids",pt
219,"A música e o Videoclipe estão lindos!!! ️
#ComeçarOutraVez",pt
220,"És um incrível cantor.
Continua assim e vais longe",pt
221,"Amo amo esta música tal como as outras que amo tuas Fernando 
Está é brutal ️",pt
222,Está tão linda! ,pt
