,comentario,liguagem
194,Coração cigano segue me enganado mudando de cheiro em cheiro ,pt
195,Depois do que aconteceu com a marilia Mendonça eu só tenho a agradecer a Deus por ter o Luan com a gente e que Deus cuide muito da vida desse homem ele faz bem demais pra muita gente!! ️,pt
196,Amei essa música ️,pt
197,Camo suas músicas iza jesus te abençoe meu amor  sou mãe solteira tantas vezes pensei em desiste mas deus mi ajudou e levantei  minha cabeça e vence criei minhas filhas sozinha ,pt
198,Amo !!! ,pt
199,Essa música é muito linda ,pt
200,"Ai Se a Luísa soubesse o quão ela é perfeita nesse estilo musical 

Quanta perfeição",pt
201,Linda canção!!!,pt
202,Não me canso de escutar quem aí também ama essa música ,pt
203,É só sucesso!,pt
204,"A potência vocal da Luisa e do Luan é impressionante, a sensualidade que ela trouxe, a batida, a energia dos dois combinou muitoo, Coração Cigano a melhor do ano com certeza #1",pt
205,Amo essa musica impossivel ouvir  apenas uma vez.,pt
206,Musicão estou encantada ️,pt
207,música perfeita sem volta,pt
208,Viciada estou ,pt
209,Todos os dias ouvindo e me encantandovirou um víciocrias vezes no dia,pt
210,Já se passaram 24 horas e a música segue em alta no you tube... É hit que fala né,pt
211,Como eu amo essa música 🥹.. vocês dois ..,pt
212,"400K de views para 100 milhões, hitt",pt
213,Ouço todos os dias! ,pt
214,Essa música ficou mt top cara / Parabéns aos dois ,pt
215,Luan meu fii tava inspirado quando fez essa música viu. Ela gruda e vicia. Arrasou e pronto,pt
216,"Esse feat tinha que ser com a luisa. O tanto que combinaram na voz, na performance, em tudo. Valeu a pena esperar mais de 2 anos pra termos esse hino entre nós. Eles não prometeram nada, mas entregaram tudo! OUÇAM  CORAÇÃO CIGANO",pt
217,Tô viciada nessa música é muito boa para,pt
218,Não tenho palavras amo ,pt
219,"Maravilhosa letra arrasouuu  clipe tudo, luiza amo todas dela nossa muito srdutora e pronta falei ",pt
220,Eu amo essa música ,pt
221,"Deus te trouxe até o meu comentário pra dizer que você consegue sim ir mais longe! Você vai vencer sim, apenas continue o adorando''.!!!",pt
222,Como podem ser tão lindos esses dois️️️,pt
223,Quem voltou aqui depois da música tocar na novela Terra e paixão? Slc musica boa demais ,pt
224,Oq vc me da !!! Eu quero sempre mais ....,pt
225,"to viciada nessa,Luan acertou muito ",pt
226,"A união desse talento brasileiro é incrível. Que interpretação profissional, além de todas as outras combinações que existem nesse sucesso.",pt
227,Coração cigano me tire dessa  depressão ...,pt
228,Essa musica ficou perfeita,pt
229,Eu amo esse música ela faz parte da minha vida ,pt
230,Mano que música top a batida é violenta,pt
231,"Luan Santana, é o melhor...não tem igual...amoooo",pt
232,"gente eu já devo ter ouvido umas 30 vezes seguidas essa musica, e nao canso, vozes perfeitas, performance perfeita, atuação de palco perfeita, sincronia perfeita, resumindo: SEM DEFEITOS",pt
233,Lindo esse dueto  Luiza e Luan,pt
234,"Luan voltando às raízes,  quem  não sabe escuta"" enquilina  de violeiro  e filhinha  de papai.",pt
235,em espanhol: ES BELLISIMO!!!,pt
236,"Lindos,música maravilhosa, parabéns!!",pt
237,CARA QUE HIT É ESSE ???!!!! NUNCA DECEPCIONAMMM️️️️️,pt
238,"Amo demais vc Luan Santana,voz linda a sua e da Luiza.....",pt
239,Eu amo essa musica  eu ouvia  o dia inteiro ,pt
240,Maravilhaaaa de música ,pt
241, amo demais,pt
242,"Essa mulher é uma máquina de hits, ninguém para ela! Te amo Lulu ️️️",pt
243,Amo essa música ,pt
244,Meu coração ️,pt
245,eu estou viciada nessa musica ,pt
246,Eles não prometeram nada mais entregaram tudo amei ️️️️️esse DVD está impecável,pt
247,Amo muito esse música  ,pt
248,Que música foda! ,pt
249,É fogo mexe com o coração geral .,pt
250,Essa música é linda demais,pt
251,"FATO VERDADEIRO: Luan não decepciona, Luísa não decepciona, ambos são lindos e não estão para brincadeira!! Essa vai ser a dupla e o hit que vai parar o Brasil...",pt
